npi,provider_type,state,entity_code,anomaly_score_raw,isolation_forest_anomaly_flag,risk_score_0_100,risk_category,lof_anomaly_flag,leie_excluded_match,top_risk_reasons
1003002742,Physical Medicine and Rehabilitation,CA,I,-0.1254372516961791,0,18.84,Low,1,0,unusually high multi-year service-volume trend (z=20.8 vs. population median); unusually low year-over-year payment-per-service change (z=-5.6 vs. population median); unusually high multi-year payment trend (z=4.6 vs. population median)
1003127457,Clinical Cardiac Electrophysiology,AZ,I,-0.12546821854348028,0,18.83,Low,0,0,unusually high total Medicare payment received (z=9.6 vs. population median); unusually high total submitted charges (z=9.0 vs. population median); unusually high 5-year average total payment (z=7.6 vs. population median)
1003120692,Advanced Heart Failure and Transplant Cardiology,FL,I,-0.12547872638891072,0,18.83,Low,0,0,unusually high year-over-year payment-per-service change (z=8.0 vs. population median); unusually low year-over-year beneficiary count change (z=-5.4 vs. population median); unusually high services per beneficiary (z=4.8 vs. population median)
1003038746,Diagnostic Radiology,MO,I,-0.12558606685721058,0,18.8,Low,0,0,unusually high total beneficiaries served (z=10.5 vs. population median); unusually high 5-year average total services (z=10.5 vs. population median); unusually high number of distinct billing codes (HCPCS) used (z=9.5 vs. population median)
1003100819,General Surgery,TX,I,-0.12563727386094908,0,18.79,Low,0,0,unusually high submitted charge per service (z=7.1 vs. population median); unusually high charge-per-service deviation from specialty peers (z=6.2 vs. population median); unusually low year-over-year payment-per-service change (z=-5.9 vs. population median)
1003103367,Cardiology,NY,I,-0.1257411996664144,0,18.77,Low,0,0,unusually high multi-year payment trend (z=15.2 vs. population median); unusually high year-over-year beneficiary count change (z=9.2 vs. population median); unusually high year-over-year payment change (z=8.0 vs. population median)
1003135013,Neurosurgery,MN,I,-0.12578834537636685,0,18.75,Low,0,0,unusually high service-concentration deviation from specialty peers (z=11.3 vs. population median); unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median)
1003111303,Certified Registered Nurse Anesthetist (CRNA),TX,I,-0.12581885249528718,0,18.75,Low,0,0,unusually high submitted charge per service (z=19.6 vs. population median); unusually high charge-per-service deviation from specialty peers (z=6.0 vs. population median); unusually high year-over-year beneficiary count change (z=4.0 vs. population median)
1003133422,Internal Medicine,CA,I,-0.125953777378068,0,18.72,Low,0,0,unusually high total submitted charges (z=8.8 vs. population median); unusually high charge-per-service deviation from specialty peers (z=8.2 vs. population median); unusually high submitted charge per service (z=4.8 vs. population median)
1003047978,Family Practice,CA,I,-0.1260627479770246,0,18.69,Low,0,0,unusually high service-concentration deviation from specialty peers (z=6.0 vs. population median); unusually high allowed-to-charge ratio (z=4.5 vs. population median); unusually high services-per-beneficiary deviation from specialty peers (z=4.2 vs. population median)
1003043969,Psychiatry,CA,I,-0.12612660554484767,0,18.67,Low,0,0,unusually low year-over-year payment-per-service change (z=-5.9 vs. population median); unusually low standardized-amount-to-payment ratio (z=-2.6 vs. population median); unusually high charge-per-service deviation from specialty peers (z=2.2 vs. population median)
1003096819,Otolaryngology,TX,I,-0.12626902270948875,0,18.64,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=25.2 vs. population median); unusually high total services billed (z=7.7 vs. population median); unusually high services per beneficiary (z=7.6 vs. population median)
1003153628,Nurse Practitioner,TX,I,-0.1266691688712806,0,18.54,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=12.1 vs. population median); unusually high services per beneficiary (z=9.4 vs. population median); unusually high 5-year average services per beneficiary (z=8.5 vs. population median)
1003048026,Hospitalist,CA,I,-0.12670975033024,0,18.53,Low,0,0,unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually high service-concentration deviation from specialty peers (z=4.5 vs. population median)
1003007204,Cardiology,TX,I,-0.12673101959499294,0,18.53,Low,0,0,unusually high total submitted charges (z=13.1 vs. population median); unusually high total Medicare payment received (z=12.9 vs. population median); unusually high 5-year average total payment (z=10.5 vs. population median)
1003131970,Anesthesiology,NC,I,-0.126760854749062,0,18.52,Low,0,0,unusually high services-per-beneficiary deviation from specialty peers (z=34.2 vs. population median); unusually high submitted charge per service (z=5.4 vs. population median); unusually low year-over-year payment-per-service change (z=-1.9 vs. population median)
1003022591,Orthopedic Surgery,NC,I,-0.12685273050122775,0,18.5,Low,0,0,unusually high 5-year average payment per service (z=4.1 vs. population median); unusually low multi-year payment trend (z=-2.0 vs. population median); unusually low drug-payment-share deviation from specialty peers (z=-1.7 vs. population median)
1003048141,Marriage and Family Therapist,OR,I,-0.1268823493012598,0,18.49,Low,0,0,unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median); unusually low services per billing code (z=-1.4 vs. population median)
1003163932,Hospitalist,IL,I,-0.1269446025251047,0,18.48,Low,0,0,unusually high charge-per-service deviation from specialty peers (z=8.2 vs. population median); unusually high submitted charge per service (z=7.6 vs. population median); unusually high total submitted charges (z=6.1 vs. population median)
1003051780,Urology,CA,I,-0.1269605911992731,0,18.47,Low,0,0,unusually high 5-year average total payment (z=7.8 vs. population median); unusually high total Medicare payment received (z=6.8 vs. population median); unusually high total submitted charges (z=4.5 vs. population median)
1003157371,Certified Registered Nurse Anesthetist (CRNA),MN,I,-0.1269905447260386,0,18.47,Low,0,0,unusually high submitted charge per service (z=9.2 vs. population median); unusually high 5-year average service concentration (HHI) (z=4.9 vs. population median); unusually high service concentration (HHI) across billing codes (z=4.8 vs. population median)
1003042870,Physical Therapist in Private Practice,WV,I,-0.12698957496159707,0,18.47,Low,0,0,unusually high services per beneficiary (z=25.4 vs. population median); unusually high 5-year average services per beneficiary (z=23.2 vs. population median); unusually high services per billing code (z=10.3 vs. population median)
1003049289,Cardiology,PR,I,-0.12708412708648298,0,18.44,Low,0,0,unusually high payment-to-charge-ratio deviation from specialty peers (z=9.7 vs. population median); unusually high allowed-to-charge ratio (z=5.0 vs. population median); unusually high payment-to-charge ratio (z=4.9 vs. population median)
1003088279,Neurosurgery,IL,I,-0.1272112755158779,0,18.41,Low,1,0,unusually high multi-year payment trend (z=21.5 vs. population median); unusually high year-over-year payment-per-service change (z=7.9 vs. population median); unusually high submitted charge per service (z=7.3 vs. population median)
1003069725,Physical Therapist in Private Practice,WA,I,-0.1272549231513927,0,18.4,Low,0,0,unusually high services per beneficiary (z=14.8 vs. population median); unusually high 5-year average services per beneficiary (z=11.0 vs. population median); unusually high multi-year service-volume trend (z=9.6 vs. population median)
1003109943,Physical Therapist in Private Practice,MN,I,-0.12730805622557156,0,18.39,Low,1,0,unusually high services per beneficiary (z=15.9 vs. population median); unusually high service-concentration deviation from specialty peers (z=8.2 vs. population median); unusually high 5-year average services per beneficiary (z=7.0 vs. population median)
1003036427,Optometry,MN,I,-0.1273943961060771,0,18.37,Low,1,0,unusually high charge-per-service deviation from specialty peers (z=10.5 vs. population median); unusually low year-over-year payment-per-service change (z=-7.0 vs. population median); unusually low year-over-year payment change (z=-6.0 vs. population median)
1003016718,Orthopedic Surgery,TX,I,-0.12752575266323413,0,18.34,Low,0,0,unusually high multi-year service-volume trend (z=5.5 vs. population median); unusually high multi-year payment trend (z=2.7 vs. population median); unusually low payment per service (z=-1.3 vs. population median)
1003067224,Physical Therapist in Private Practice,MO,I,-0.12765832839867247,0,18.31,Low,0,0,unusually high 5-year average services per beneficiary (z=15.8 vs. population median); unusually high services per beneficiary (z=14.7 vs. population median); unusually low year-over-year beneficiary count change (z=-5.0 vs. population median)
1003044819,Diagnostic Radiology,IL,I,-0.12764969906268764,0,18.31,Low,0,0,unusually high number of distinct billing codes (HCPCS) used (z=8.0 vs. population median); unusually high total beneficiaries served (z=7.7 vs. population median); unusually high total submitted charges (z=5.8 vs. population median)
1003073461,Internal Medicine,SD,I,-0.12773103819667575,0,18.29,Low,0,0,unusually high payment-to-charge ratio (z=5.6 vs. population median); unusually high payment-to-charge-ratio deviation from specialty peers (z=5.6 vs. population median); unusually high 5-year average payment-to-charge ratio (z=5.2 vs. population median)
